id,box
759c195b635cc449,0.09 0.16 0.95 0.88
b553cb90597a1db7,0.00 0.06 0.96 1.00
2d9ad58451294af4,0.00 0.00 1.00 1.00
32004cf5217b575f,0.00 0.00 1.00 1.00
2a344506109cfd17,0.00 0.00 1.00 1.00
2cc3c87808fc79a4,0.00 0.00 1.00 1.00
6038b2adde3e6931,0.00 0.00 1.00 1.00
2ced0862316c1142,0.33 0.00 1.00 1.00
2e20d25ab34b386b,0.21 0.36 0.77 0.67
2cf02b9c0a2b6386,0.19 0.00 0.62 0.89
2b6d8edc4428db56,0.24 0.00 0.91 0.96
2db6e0bd23a1c3ac,0.25 0.20 0.98 0.69
2d2fcb7a0bfd1f56,0.10 0.02 1.00 0.94
77dd16648ed4b56c,0.00 0.00 1.00 1.00
74fc2002c6ada15b,0.01 0.00 0.97 1.00
aa2355f9d438bbc8,0.11 0.17 0.88 0.35
2c2e93e00d9bdc38,0.15 0.14 0.69 0.79
b6b2b9e6631abb27,0.02 0.00 0.62 0.75
2a4ca1473bdb3ee1,0.39 0.42 0.73 1.00
64bb9191c8713cc9,0.34 0.11 1.00 0.85
9af583f2d8107ef4,0.22 0.00 0.46 1.00
63a8a22df81f85a4,0.00 0.00 1.00 0.83
2b3b84d6ca9a8d97,0.46 0.04 0.82 0.96
2a18f9a13925291b,0.00 0.00 1.00 0.94
b464119cbdfeb239,0.00 0.00 1.00 1.00
af2496e26a8fdbc3,0.02 0.38 0.97 0.63
b1f5d7e99e99c06c,0.03 0.42 0.74 0.72
4ee02f44ce69427c,0.00 0.00 0.70 1.00
64708b04f3aac615,0.09 0.00 0.82 0.52
2b52dd44bbcdc7f3,0.08 0.00 1.00 1.00
2a88f2a0338935e5,0.10 0.04 0.61 0.53
2b1e11eacbfdbb28,0.05 0.05 0.83 0.98
9feaf6174e5a6a6a,0.24 0.05 0.54 0.45
2a10f49b37ac5afb,0.05 0.00 1.00 1.00
49ed27f7b6ca67f1,0.00 0.00 1.00 0.69
655be5d6989062b8,0.05 0.05 0.18 0.62
2a8ba2f99749e0db,0.26 0.00 0.60 1.00
61655c4ed0d13fa9,0.13 0.13 0.67 0.72
325070236136222f,0.28 0.01 1.00 1.00
ade4fcf147da8f3f,0.04 0.08 0.95 0.88
2cfc885d9f4a2d3f,0.12 0.00 0.58 1.00
2cd5c460c7a5483b,0.25 0.15 0.59 0.86
33f0651fb5cf1e36,0.29 0.35 0.79 0.65
49d1cfb77ead546e,0.26 0.18 0.60 0.83
b8973a71bc98c999,0.34 0.16 0.76 0.62
517806aab8e76c21,0.13 0.05 0.77 0.56
3199173d824af7f8,0.11 0.00 0.64 1.00
62c4610129d1ca50,0.11 0.29 0.76 1.00
2aaab357850ec452,0.09 0.00 1.00 1.00
2d9eddc12aeada88,0.05 0.00 0.48 1.00
30587a49682fb906,0.24 0.08 0.59 0.74
72bd335ad0975ccd,0.00 0.00 0.71 0.99
2a2c9f8e267a31e2,0.29 0.00 0.69 0.97
2af9c429b9621834,0.36 0.62 0.69 0.97
601010dd3a2a1bea,0.15 0.00 1.00 0.68
b1189e7625ce94f2,0.00 0.00 1.00 0.91
62322b645f8c1ee8,0.54 0.00 1.00 1.00
2da4620acc283bd1,0.20 0.21 0.50 1.00
78b3aa9ba4bdcb7d,0.20 0.00 0.81 0.59
60c8b84523f56fb8,0.00 0.02 0.83 0.40
2ec5ca22c905bf5c,0.00 0.00 1.00 1.00
eb585b82f90a20ee,0.04 0.00 0.78 1.00
2b7c883b26ed401e,0.00 0.00 0.66 0.36
b204722dba3b9666,0.08 0.09 0.84 0.90
2a29495af75fedb2,0.33 0.00 0.52 1.00
64688e6fbf43c3c1,0.00 0.00 1.00 1.00
2b8d6252f9046ad8,0.00 0.00 1.00 1.00
9ce70ddab2ea76cf,0.10 0.00 1.00 0.86
768515824b31aad5,0.21 0.12 0.63 0.46
7a25e68fee7b644a,0.00 0.00 0.93 1.00
b022ac77733d1302,0.37 0.00 0.46 0.66
2be34b8b0edaba43,0.14 0.00 1.00 0.95
fda1d55c000f9e8d,0.14 0.00 1.00 1.00
b57805f10f195cde,0.28 0.00 0.76 1.00
2b91c3b57cf8ea77,0.18 0.00 0.85 0.90
512fe920342ea3b2,0.32 0.02 0.74 0.71
fff6ef1fb251b01f,0.13 0.00 0.81 1.00
2ad3ecfa374b4f9a,0.00 0.00 0.87 1.00
2d82e827075c640b,0.35 0.14 0.52 0.77
2a7f2f6143cb6a5f,0.00 0.15 0.73 0.80
2ab670701424fb0e,0.03 0.14 0.87 0.80
4ed5022dc0bd4bcd,0.16 0.00 0.62 1.00
2a666d70c7d89dea,0.00 0.00 0.78 1.00
fad1fcb0cf2c4d0d,0.19 0.47 0.70 0.68
308dc145f186521f,0.25 0.00 0.78 0.89
2bf9e30421aac897,0.26 0.38 0.49 0.96
759e368412242f5f,0.38 0.00 1.00 0.66
2ad7303bc54d21f9,0.12 0.11 0.82 0.82
77103170d185bef3,0.11 0.00 0.55 1.00
31df55de5248b054,0.11 0.00 0.67 1.00
6150d5315c56482b,0.32 0.00 0.70 0.83
5b0da98d480ff432,0.10 0.00 0.83 1.00
6058e427da7658cd,0.13 0.00 0.37 1.00
32a2ac27d13356e4,0.41 0.00 0.70 0.56
64324d1d42b46bec,0.10 0.00 0.65 1.00
7a1cba025bd87389,0.00 0.00 1.00 1.00
5af7ed4def4abc5d,0.25 0.00 1.00 1.00
738a6ee4d9b4182d,0.00 0.00 0.84 0.89
2cf8f3075db615b8,0.06 0.00 1.00 0.49
30364e5c2df69cce,0.02 0.03 1.00 1.00
61123ecc17edafbe,0.28 0.00 0.73 1.00
7c5393565ea13c17,0.03 0.02 0.57 1.00
b4f52f4e7c9e99e6,0.33 0.33 0.91 0.71
7728d3070b346247,0.11 0.41 1.00 0.62
753def4c8eb4e1b8,0.09 0.06 0.69 1.00
f563e12ff8026a30,0.15 0.00 1.00 1.00
2d3c4f441ff1ed6c,0.00 0.00 0.78 0.80
2ac6bb7a007c7257,0.00 0.07 0.79 1.00
ab0a904e8762243a,0.03 0.00 0.83 1.00
76373285df77e9b8,0.23 0.19 0.69 0.48
2eb8702dd1372f76,0.04 0.03 0.64 1.00
9c8c78d55128b0ce,0.01 0.00 0.87 1.00
63ee8a713b57dce7,0.09 0.00 0.36 0.92
771fdfd3223f02ce,0.13 0.00 1.00 0.72
2cb314c16a5958c5,0.00 0.00 1.00 1.00
b67a1a94a8f44f36,0.09 0.00 0.63 0.63
325ad3e6ec0ebff8,0.07 0.54 0.44 0.70
2b5ed3b0a090362c,0.11 0.00 0.61 1.00
2ce704f9815fb89c,0.00 0.02 0.63 0.97
7995e714656ae1c7,0.14 0.00 0.72 1.00
b554d69d6b75ab2e,0.14 0.21 0.77 0.81
330df0d7d383e355,0.03 0.05 0.91 0.52
608c840bec94b48e,0.00 0.00 1.00 1.00
7580a1bba3c5f0c8,0.15 0.00 0.89 1.00
3041c49f0ea062d3,0.00 0.03 0.99 1.00
2da904bdc4cb7e38,0.00 0.37 1.00 1.00
6fdeae7ea0f5768f,0.00 0.00 1.00 1.00
7b194f92895fdc11,0.10 0.00 0.94 1.00
792db38f922bc635,0.03 0.10 0.91 0.81
2e2cea16e3d492f0,0.15 0.00 0.62 1.00
2b59ccb9ea264467,0.11 0.28 0.84 1.00
7d083e72e54147fd,0.34 0.11 0.64 0.83
9dc244663ae8b2c7,0.10 0.00 0.38 1.00
b3efdbf4ba273d4b,0.43 0.00 1.00 1.00
ebde457a122e9033,0.00 0.00 0.76 1.00
2b24d2d3a8948bba,0.19 0.33 0.89 0.66
4b38cc2944648721,0.00 0.00 0.70 1.00
32001a643da7893f,0.00 0.14 0.99 0.91
2d2647535bd6f341,0.32 0.00 0.77 1.00
b4dc84e367070156,0.02 0.00 1.00 1.00
2dae78b7f5736200,0.21 0.00 0.76 1.00
2a2aa3f75034263d,0.04 0.00 0.91 1.00
2aee274d18cd176f,0.17 0.00 1.00 1.00
2b23e54951da6b5d,0.25 0.52 0.87 0.96
495eebd69cd1ddc6,0.00 0.07 0.83 1.00
782235e60eea26d6,0.50 0.22 1.00 1.00
63ca6bb196e52031,0.07 0.00 0.71 0.60
2a93a1667425d3f5,0.24 0.39 0.63 0.71
644fd76a7f3fac44,0.03 0.00 0.41 0.67
2da0f391e7bb18e1,0.19 0.00 1.00 1.00
31c9c1be6f1571c0,0.03 0.23 0.93 0.84
7a8bfeb65ee34959,0.32 0.31 0.72 0.80
604630e085a70478,0.32 0.22 0.80 0.76
9d2783b65a7d202e,0.09 0.04 0.51 1.00
6f741d075888b6cf,0.00 0.00 0.85 1.00
63149155e8cb0d66,0.04 0.00 1.00 1.00
b4601cc23f0465f6,0.17 0.00 0.53 1.00
2e9c5d3badcf4f93,0.00 0.13 1.00 1.00
aeba299368220fbc,0.00 0.17 1.00 1.00
2a267c54b6e448b1,0.30 0.00 0.55 1.00
2c02011b3dbb9d9a,0.00 0.00 1.00 1.00
2a96d75b94d55865,0.05 0.07 0.70 0.60
7a40d90a4b855163,0.08 0.15 0.78 0.42
9f05d6fa7fc7facc,0.33 0.00 1.00 0.94
2ce5dbd2a3d3dc48,0.23 0.00 0.85 1.00
2dfdb777f1cf2f30,0.05 0.00 0.33 1.00
62b98ffc0c6d5bae,0.05 0.10 0.97 0.98
49a67edd15ec62fe,0.08 0.00 0.81 0.90
64253041b79d2517,0.06 0.18 0.89 0.87
ed616257fd7d6f52,0.00 0.31 0.26 0.79
2a4b7d096e9565c4,0.56 0.00 1.00 1.00
2a9b063c0a94751b,0.00 0.00 0.42 1.00
5aa3ba48dc610bce,0.25 0.00 0.84 1.00
b085fbc654514b90,0.31 0.00 0.67 1.00
7b1d8ed5592cf91c,0.07 0.28 1.00 0.68
9dd234cbe3b277f1,0.06 0.07 1.00 1.00
626bff8852bf70c9,0.07 0.00 1.00 1.00
acf11112f6682cbd,0.45 0.44 0.57 0.51
deeca4aedf1157f0,0.00 0.00 1.00 1.00
b1e663d29a466ddf,0.15 0.00 0.43 1.00
61894c235d4b5a77,0.05 0.00 1.00 1.00
73cbd726ece625cc,0.00 0.69 0.65 1.00
dfed8c74d7d80162,0.00 0.00 1.00 1.00
2b6c7ac8da037919,0.00 0.21 0.38 0.70
77cf5f776c6a14d0,0.23 0.00 1.00 1.00
2a7492966198b148,0.00 0.43 1.00 1.00
2c396bfa800a3ac0,0.02 0.00 1.00 1.00
2af990dce501961c,0.00 0.00 1.00 1.00
2d35b1f052d012fc,0.38 0.00 0.79 1.00
759faab35723bc53,0.00 0.00 0.59 1.00
499c87bdeba6da11,0.36 0.00 0.54 1.00
7c3a87580860ca6b,0.54 0.39 1.00 0.70
d02bf340ce56f8ff,0.00 0.00 0.43 1.00
9efa870be4597783,0.03 0.00 1.00 1.00
64f750b3b5842f6a,0.00 0.21 1.00 0.83
731f40b282f44346,0.11 0.00 0.57 0.59
7697630c1e67a4cf,0.00 0.24 0.64 1.00
638498587286dbfc,0.00 0.00 0.67 1.00
6549bfc0b96bd359,0.17 0.29 0.64 0.68
2dd16f4264338158,0.11 0.26 0.89 1.00
313c7fb6f74ab96d,0.00 0.00 0.87 1.00
7688fa821352949b,0.12 0.02 0.94 1.00
62c2a77cd5b1231a,0.00 0.04 0.74 1.00
7b173832f9d78a89,0.00 0.28 0.20 0.65
7574ef12372eafd4,0.00 0.00 0.93 1.00
2b6874e0b59fb1e0,0.07 0.00 0.63 0.91
fd4b986390635c34,0.22 0.00 0.74 1.00
2aafc136f4684149,0.00 0.00 0.86 0.97
5a4cf168ac0a8257,0.47 0.00 0.86 1.00
fc44be7b870630ae,0.11 0.00 1.00 0.87
2bdebca66b5d5c60,0.00 0.00 1.00 1.00
2a37cfee425bad0a,0.00 0.00 1.00 0.98
2cde9e6ab06bb9ea,0.00 0.00 1.00 1.00
328911f89da8ff8b,0.00 0.14 0.71 1.00
7541ffde5ab934d8,0.15 0.00 1.00 1.00
2d6c9d5589debc37,0.42 0.33 0.85 0.76
621d25ef3f34f268,0.48 0.11 0.86 1.00
b70d229855627686,0.10 0.00 1.00 1.00
65307314e5fe789a,0.00 0.00 1.00 1.00
9f56828b5ceb606d,0.19 0.11 0.51 0.87
9da75c10d5012f22,0.38 0.16 0.49 0.32
2d05e39d7c3d6440,0.30 0.21 0.73 0.88
feb421a884bb815f,0.01 0.00 0.61 1.00
2d8c75f8763d9f82,0.00 0.22 0.83 1.00
2b26a754582d5be0,0.05 0.00 0.57 1.00
eaee13cdb66c09c0,0.00 0.00 0.75 0.77
2cb70f5794c1a3a3,0.00 0.00 1.00 1.00
8aa7476dc598f0d6,0.00 0.00 0.85 1.00
9e758d46a298aa8e,0.00 0.00 0.68 1.00
32336a5ebc038c58,0.00 0.00 0.73 0.95
2a37c9a4cf91fcc7,0.25 0.01 0.69 1.00
2dda15fa986ee17b,0.34 0.00 0.89 1.00
64f15572a9a9827c,0.13 0.00 0.64 0.92
2ac7311476c65cfc,0.05 0.00 0.76 1.00
30f795c5a19b600c,0.00 0.00 1.00 1.00
32b3bdfc1c513fc8,0.06 0.00 1.00 1.00
2a1996a927e54e89,0.08 0.19 0.71 1.00
b21c498d92842431,0.10 0.00 0.85 0.74
b43eb02d5ce2aa6f,0.00 0.00 0.80 1.00
2c417c04da06c11f,0.14 0.00 0.58 0.45
2daf0763960de4c3,0.07 0.00 0.68 1.00
49eda5515720608a,0.06 0.00 1.00 1.00
2b92adab51c9bc8c,0.06 0.26 0.75 0.75
2e1f4677c54f35ba,0.00 0.03 1.00 1.00
648e85cb59d55d9a,0.00 0.00 0.47 1.00
2bb20b39a0d0c754,0.00 0.08 0.81 1.00
61ddd53f4831402e,0.00 0.00 0.78 0.93
4a4e1904271b8dd0,0.10 0.56 0.58 0.98
49b03e0e54dec389,0.21 0.52 0.60 0.97
60809a1e344e6ab4,0.02 0.00 0.96 0.87
2c5a1e7894a61082,0.27 0.25 0.67 0.68
9c75a74e212d192d,0.07 0.15 0.62 0.80
2cf4497ee128c3e1,0.20 0.00 0.89 0.93
4a20a25533f15027,0.12 0.50 0.50 1.00
63b4fbb3ceb11a46,0.25 0.02 0.83 0.98
2a6ebb92f0a8251e,0.06 0.00 0.67 1.00
64d2ab1a668dd0b5,0.20 0.00 0.62 1.00
32c203aa6bbda170,0.00 0.14 0.93 0.97
3314ae8bbf54d930,0.33 0.65 0.72 0.84
75cf6720454a335f,0.04 0.02 0.98 0.98
eb6157cd11b09b2b,0.00 0.16 0.98 1.00
76f52c0c66f2c831,0.29 0.36 1.00 0.58
60f0fed65d93f16d,0.06 0.03 0.68 1.00
7ba3d5cc52bab8fc,0.24 0.00 1.00 1.00
30afb4d017ba1f51,0.00 0.00 1.00 1.00
2d84d992332db8e2,0.00 0.00 1.00 1.00
507442c8fa8c1da0,0.09 0.00 0.55 1.00
e1ae82457de123a3,0.27 0.00 0.81 0.46
499d24e8d086bb68,0.38 0.00 0.81 1.00
6583b0c1ae1b232c,0.00 0.14 1.00 0.81
2cbd40cbf4c15459,0.49 0.48 0.69 0.89
2b06c299979d071b,0.16 0.08 0.54 0.45
f4a1739c9441fe99,0.00 0.00 0.90 1.00
2db3fa7cfa9cb705,0.07 0.00 0.53 1.00
2ddb5fd01bcec924,0.00 0.03 0.85 0.54
eaf71bc62a13bdd3,0.14 0.28 1.00 1.00
3369fd59bd8a8116,0.00 0.00 1.00 1.00
625bbd28ed714df4,0.03 0.09 0.59 0.92
2a5b634eba4662cd,0.03 0.00 1.00 1.00
f37b6d9b106d9dfd,0.05 0.00 0.47 0.71
33557cd5da222318,0.33 0.42 0.74 0.73
32bda38e34524722,0.00 0.00 0.76 1.00
624d22ff10e8123b,0.16 0.00 1.00 1.00
63a5a3d440957846,0.16 0.04 0.89 0.91
b3defbd90dcc64bc,0.13 0.23 0.65 0.74
ec1af6070d876df6,0.00 0.12 0.88 0.80
eac8d94cbbaca414,0.04 0.47 0.28 1.00
7508ebea02402c1c,0.24 0.01 0.72 1.00
2a523ab178798861,0.23 0.04 0.47 0.49
2dacc88199ad9b7e,0.22 0.56 0.47 1.00
b772201acebedb01,0.17 0.00 0.85 1.00
7a15442f5c9e7afb,0.05 0.02 0.80 1.00
2bb0e930128ee64a,0.24 0.05 0.77 0.94
4c91d4fd229b9394,0.05 0.00 1.00 1.00
c2959957cb0e3c20,0.00 0.12 0.83 0.93
75325f767761982f,0.01 0.00 0.72 0.99
2df9c649d63174dd,0.01 0.28 0.82 0.60
8c91ecbdaddb9ca1,0.00 0.00 0.98 0.63
65a0aefcc1e137e7,0.00 0.22 0.70 0.78
2a0d789af4fe0225,0.00 0.00 1.00 1.00
2bd4c0ca708c7c3f,0.26 0.28 0.70 0.70
2a66da1cfbb81c84,0.05 0.00 0.75 1.00
fd367e1ee3634f38,0.00 0.04 0.90 0.81
b8a54c1a14c2ef2f,0.33 0.00 1.00 1.00
61d8add160c9f7e2,0.29 0.24 0.61 0.73
61e87feaa8207104,0.49 0.00 1.00 1.00
7541f5eb872cbb5c,0.14 0.00 0.45 1.00
4cf8a62c4065dfad,0.00 0.00 0.60 1.00
2ccaf49c4e620e82,0.22 0.00 0.70 0.52
2b4139acf8114264,0.06 0.00 0.99 1.00
eb299dd64892539c,0.18 0.00 0.92 1.00
639cb8130b423295,0.01 0.29 0.99 0.88
2bcc96ea212dffda,0.13 0.00 0.75 1.00
2c33614ce518ff5a,0.23 0.44 0.30 0.58
2c2142e220f91eaf,0.09 0.00 0.46 1.00
2aadaf9758ca11e9,0.02 0.00 1.00 1.00
30ea3f93b4e0969c,0.05 0.00 0.97 1.00
adbe161d4966bb7c,0.07 0.00 0.85 0.43
2b349b54224befd5,0.27 0.00 0.85 1.00
733b9f977b15c7e8,0.00 0.09 0.90 0.60
656a173d9bd439cc,0.00 0.00 1.00 1.00
497fa828ada378dc,0.07 0.09 0.79 0.52
fb680f11d33f3d76,0.25 0.66 0.70 0.98
2c701f5a22b4c8fb,0.02 0.00 0.75 1.00
9ffbc1a9e6940d35,0.04 0.00 0.95 1.00
65041f4b23c5be02,0.05 0.02 0.77 0.93
2a38fba891c24545,0.04 0.17 0.75 0.80
4edc041739a30566,0.01 0.02 1.00 1.00
2b3b5eaaec6e8d12,0.00 0.00 1.00 1.00
ea18d1d0e8f6022e,0.20 0.00 1.00 1.00
65a3d6d87d3551e2,0.14 0.00 1.00 1.00
601f7a63a4163829,0.15 0.00 0.39 0.44
fca18aec24856004,0.20 0.47 0.49 1.00
60009ea59d97703f,0.06 0.00 1.00 1.00
7903a45cc69bad3c,0.00 0.00 0.84 0.73
2d3004ccc8bd1bb5,0.10 0.00 0.76 0.76
2d592dc8f1cda3eb,0.00 0.19 0.37 0.51
b6b3e26c41ad0889,0.21 0.00 1.00 0.59
5a58e83e86d09d0a,0.26 0.00 0.59 1.00
de786e2ac480f262,0.12 0.24 0.83 0.76
2c2e953ca24fed09,0.01 0.00 0.82 1.00
76ae2e999ba90774,0.16 0.00 0.58 0.79
8c24d5fbbaf2aea6,0.02 0.43 1.00 0.64
340f563bf954622f,0.12 0.12 0.75 1.00
77224134f96c6ae0,0.06 0.00 1.00 1.00
2b1522002b961f30,0.04 0.43 0.40 0.56
2ce97e6b60301e38,0.40 0.00 0.97 1.00
617e0091bfd0ca50,0.08 0.17 0.93 0.95
7aae4b21f6d5156f,0.48 0.00 1.00 1.00
2ad3662905b4639c,0.00 0.57 0.74 1.00
787e17ffc714f8a5,0.00 0.00 1.00 1.00
790ecd1200d126dc,0.46 0.00 0.72 0.95
49f27b73e37579b7,0.00 0.00 1.00 0.82
7552a9fd83f0b0f0,0.00 0.00 0.98 1.00
2cfbd16ef92e750a,0.03 0.42 1.00 1.00
2cc73d9cba7da0c4,0.17 0.29 0.74 0.71
504ec94d21c87ee5,0.06 0.00 0.80 1.00
337ac32d25935877,0.46 0.07 0.58 0.91
60ef0cfed109bd1b,0.00 0.00 0.56 0.64
6350ddb7f1259c0a,0.16 0.02 0.81 0.96
d0d0327005138a70,0.31 0.32 0.47 0.63
2d7663c013fd3da7,0.11 0.00 0.75 1.00
2db3d4c3c755f9e5,0.06 0.00 0.74 0.56
5b58f6d2b6830771,0.20 0.00 0.72 0.98
d15085d4f9d92038,0.24 0.33 0.73 0.60
b1e195e609e83bce,0.14 0.07 0.80 0.88
32d6fdfb04e28684,0.06 0.13 1.00 1.00
2aa601b04030548b,0.14 0.00 1.00 0.89
7665b66745e93593,0.20 0.00 0.75 1.00
74f5d55720aab26d,0.01 0.14 1.00 0.81
2ad05d458eb2654e,0.00 0.03 0.87 0.82
5ae073dd4ebe423c,0.00 0.00 0.50 1.00
336c56464c4c1726,0.41 0.00 1.00 1.00
2c1a9629f01cdb2c,0.17 0.35 0.89 0.72
b16a26c8b980b8cf,0.34 0.22 0.72 1.00
b3df0056f8a14844,0.00 0.26 0.51 0.90
622560997c1ffd9e,0.01 0.14 0.77 0.27
de2e20f564bcb382,0.16 0.00 0.82 0.82
2da1e69a0a9e7ddd,0.34 0.47 0.65 1.00
2d92dbf58534b9ae,0.00 0.00 0.84 0.96
496e67f6acb75880,0.07 0.00 0.97 0.93
2b96b193837febfb,0.23 0.00 0.64 0.95
2e78a821c73b2ccc,0.01 0.16 1.00 1.00
600f499742a7c25b,0.01 0.07 1.00 0.91
2a45aa356ded913d,0.00 0.00 0.89 0.60
2a03afe6811d3571,0.17 0.15 0.68 0.68
300ac743f1eff0d7,0.03 0.03 0.23 0.82
624c7fa048fcf356,0.08 0.10 0.78 0.81
30c07df93e585f86,0.00 0.16 0.73 0.71
621be554fbe9ff91,0.48 0.00 1.00 1.00
2e18bb3d0b41b421,0.00 0.00 1.00 1.00
b59084fbfdbd2683,0.00 0.00 0.91 1.00
b6b01fb448726bc6,0.19 0.00 0.49 0.56
df555c60cbf46e2b,0.07 0.16 0.88 1.00
60a3caac8f24cdf9,0.00 0.00 0.58 1.00
9f30ae4660f16f0e,0.07 0.00 0.83 1.00
2f02219a3604c3c2,0.25 0.12 0.56 0.43
b4ee221ce47cdd23,0.00 0.00 0.84 1.00
2c19dcc42844363a,0.12 0.00 1.00 1.00
2c5ec4eed87069b9,0.01 0.00 1.00 1.00
73d408a8c24286f4,0.19 0.06 0.60 0.85
5b3f4fdc1ca388b5,0.22 0.27 0.96 0.75
2a19caa55d89079f,0.31 0.00 0.59 1.00
2e8e48ab2a8126e8,0.27 0.01 0.66 0.35
737ac7ceb207bc43,0.34 0.25 0.90 1.00
9d944c46cbf26af1,0.12 0.00 0.80 1.00
2a9952c31e50eb70,0.16 0.26 0.39 0.83
0b010749a4f08b82,0.00 0.00 0.87 0.63
4ee2bd682421fe5b,0.12 0.00 1.00 1.00
2afee9b61e4179dd,0.00 0.00 1.00 1.00
2a0a85e67f5b87b4,0.25 0.00 1.00 1.00
b35d8bb299c27177,0.00 0.00 0.92 1.00
72995f94738e4f92,0.15 0.46 0.65 0.76
632814f1c9417f73,0.07 0.10 0.93 0.77
6476b7b0e30c13ae,0.06 0.00 0.94 0.72
2d88083f09ec6d93,0.01 0.14 1.00 1.00
b88efd02923eaf56,0.00 0.00 1.00 1.00
757731da978b6381,0.16 0.27 0.74 0.54
b7a89ff52645c552,0.16 0.05 0.69 0.96
631724ac4d45c692,0.40 0.13 0.61 0.50
7c0cd1c6fab9b645,0.00 0.00 0.55 1.00
2f01addf8bdd14d7,0.00 0.16 0.95 0.93
f193d0d4377756c2,0.20 0.19 0.94 0.78
2c9da764ad1e6445,0.00 0.00 1.00 0.83
4ac3c7f01051199a,0.29 0.02 0.89 1.00
2aa52e00ccb4b357,0.08 0.01 0.85 1.00
2b4fb18ab6230956,0.16 0.14 0.73 0.71
deb626e5387f38dc,0.00 0.00 0.59 1.00
61ad690f34a67921,0.33 0.24 0.60 1.00
2a8fb73859871bdc,0.56 0.38 0.75 0.71
773b28aa426c233d,0.01 0.28 0.76 0.82
4967d12560840467,0.30 0.01 0.51 0.86
5a58b699ec8c7164,0.28 0.01 0.83 0.97
2ada8fd55ced2df8,0.19 0.10 0.71 0.84
b4daddcc8733fca0,0.04 0.10 0.58 0.82
f2100a2425cb237e,0.49 0.00 0.78 1.00
64adf975ecf36288,0.07 0.00 0.90 1.00
2c8ac0a5d953001a,0.01 0.00 0.99 1.00
778e91f0decc61ed,0.01 0.06 0.55 0.81
2d0b8fccfc54e7be,0.43 0.09 0.71 0.70
2a5d1444c2b74326,0.00 0.00 0.94 1.00
659965688819c199,0.06 0.00 1.00 1.00
605f82cc44ea65aa,0.12 0.00 1.00 1.00
2c6e01d9a48d09e6,0.30 0.00 0.54 0.90
2ddd2cd74125aa14,0.40 0.42 0.77 0.56
2cecb794bc7c98dd,0.03 0.32 0.90 0.70
2a881f049a94f22b,0.18 0.41 0.81 0.53
2b86906e4c982eea,0.07 0.20 0.62 1.00
6539fc98728ae298,0.11 0.28 0.79 0.76
62f64c4ae44c0700,0.37 0.00 0.55 0.63
4e139914885ee224,0.28 0.00 0.80 0.91
2e2c3d81fb7c4f2f,0.23 0.43 0.84 0.97
32b6f199d2d60283,0.49 0.16 0.81 0.95
b8d0f2052a0969cd,0.29 0.27 0.83 0.73
9f1421a2a30742ef,0.00 0.00 0.70 1.00
ad565860a711aeeb,0.07 0.05 0.98 1.00
75937f783fe7fbe8,0.00 0.00 0.76 0.79
fe9982b9c5011fb4,0.00 0.23 0.61 1.00
ea828a04c352fedd,0.05 0.11 0.92 1.00
93ae4ea5041fe9b8,0.17 0.00 0.84 1.00
33c5ff1de099b566,0.03 0.00 1.00 0.92
2a9ba24afe35c56a,0.10 0.00 1.00 1.00
2bbbedeca405206b,0.44 0.00 0.72 1.00
fb4d7ebfba873b83,0.16 0.00 0.61 1.00
2b78edbbfc18a492,0.01 0.00 0.25 0.79
768f7b73e77634a0,0.00 0.02 0.82 1.00
f41a82c1b0e3bedc,0.20 0.13 0.78 0.80
7cfff3ff5f05c889,0.15 0.00 0.49 1.00
626af201293b9908,0.00 0.00 1.00 1.00
7345f0ed9faa2b4b,0.20 0.40 0.68 0.97
2a0ac7924517e42e,0.00 0.00 0.32 0.68
6164f8da4edf9619,0.00 0.00 0.36 1.00
61bc10d96876cafa,0.11 0.20 0.58 0.83
7699011fadc8f658,0.00 0.09 1.00 1.00
4d5c8d983184a8c5,0.11 0.00 1.00 1.00
7469916a09b17848,0.20 0.00 0.83 0.78
7a685bbddff2cd80,0.36 0.00 1.00 1.00
2d6f7c02c382c7ee,0.00 0.05 0.92 1.00
2c0aec457d5b31fe,0.21 0.12 0.69 0.86
7c59af37e9ea97e7,0.04 0.13 0.89 0.86
2c41cd3e89c90b72,0.46 0.69 1.00 0.84
2e602edd8597a54c,0.14 0.00 1.00 1.00
49bb529c9e415906,0.00 0.27 1.00 1.00
2b18d4fe8b6c3b3d,0.38 0.55 0.77 0.96
2c2c554e1506c8e0,0.05 0.18 1.00 1.00
58e3113bcdf3e481,0.16 0.17 0.74 0.73
5b1cfe4a1e3430e1,0.31 0.00 0.69 0.91
aef542cefac3585e,0.11 0.05 0.75 0.89
2a3e063cc452f432,0.23 0.00 1.00 1.00
de956c31eb7af363,0.22 0.12 0.66 1.00
7586620e3f26dbc2,0.11 0.00 1.00 1.00
2a698c3aa801ad56,0.03 0.01 0.67 0.38
321b9758b05e564b,0.47 0.18 0.74 0.76
faf0316e1b79b777,0.06 0.00 0.45 1.00
2b04e9fedac1bae5,0.06 0.03 0.59 1.00
2eaf0fda1d042719,0.34 0.22 1.00 0.60
2ad2547a353c7873,0.07 0.40 1.00 0.87
2a18a52bb3beb767,0.21 0.54 0.45 1.00
68826d03bd0e8871,0.00 0.46 1.00 0.91
2df9d78fc591b095,0.78 0.76 1.00 1.00
6288becad95332fc,0.17 0.00 1.00 0.90
f0eab475b4dc40f5,0.00 0.00 0.77 1.00
